Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2026-07-06 00:00:00-04:00,361.54998779296875,367.92999267578125,357.3800048828125,366.4599914550781,26915800,0.0,0.0
2026-07-07 00:00:00-04:00,369.07000732421875,373.1600036621094,365.5,367.0299987792969,24045600,0.0,0.0
2026-07-08 00:00:00-04:00,364.760009765625,367.8399963378906,358.0199890136719,361.9200134277344,22094800,0.0,0.0
2026-07-09 00:00:00-04:00,354.30999755859375,359.6499938964844,351.0799865722656,358.8900146484375,24689200,0.0,0.0
2026-07-10 00:00:00-04:00,357.5249938964844,357.82000732421875,352.75,355.7250061035156,11650484,0.0,0.0
