Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2026-07-06 00:00:00-04:00,1.2999999523162842,1.3200000524520874,1.1299999952316284,1.1699999570846558,292500,0.0,0.0
2026-07-07 00:00:00-04:00,1.159999966621399,1.2799999713897705,1.159999966621399,1.2599999904632568,139500,0.0,0.0
2026-07-08 00:00:00-04:00,1.25,1.2799999713897705,1.2100000381469727,1.25,53400,0.0,0.0
2026-07-09 00:00:00-04:00,1.2400000095367432,1.2999999523162842,1.2300000190734863,1.2599999904632568,262600,0.0,0.0
2026-07-10 00:00:00-04:00,1.25,1.2799999713897705,1.2000000476837158,1.2400000095367432,122426,0.0,0.0
