Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2026-07-06 00:00:00-04:00,387.0400085449219,389.1499938964844,381.2200012207031,386.739990234375,34224500,0.0,0.0
2026-07-07 00:00:00-04:00,392.489990234375,395.57000732421875,388.2200012207031,388.8399963378906,29297500,0.0,0.0
2026-07-08 00:00:00-04:00,384.0299987792969,385.30999755859375,381.3299865722656,383.3399963378906,25908300,0.0,0.0
2026-07-09 00:00:00-04:00,374.45001220703125,384.6499938964844,373.3500061035156,384.3599853515625,31033500,0.0,0.0
2026-07-10 00:00:00-04:00,387.79998779296875,391.875,381.5,385.5799865722656,16472221,0.0,0.0
